5.000000000000000000e+01,2.104529466839510121e+01
1.000000000000000000e+02,2.100142324445230457e+01
1.500000000000000000e+02,2.060780663036063487e+01
2.000000000000000000e+02,1.958531307934649490e+01
2.500000000000000000e+02,1.927560140969362479e+01
3.000000000000000000e+02,1.812416801478894257e+01
3.500000000000000000e+02,1.796207238462211464e+01
4.000000000000000000e+02,1.590561874824706123e+01
4.500000000000000000e+02,1.590561874824706123e+01
5.000000000000000000e+02,1.590561874824706123e+01
5.500000000000000000e+02,1.490330494711663434e+01
6.000000000000000000e+02,1.386738585735944795e+01
6.500000000000000000e+02,1.294855607840149858e+01
7.000000000000000000e+02,1.274490633451610044e+01
7.500000000000000000e+02,1.263873542484805768e+01
8.000000000000000000e+02,1.263873542484805768e+01
8.500000000000000000e+02,1.129866370241124152e+01
9.000000000000000000e+02,9.594915990345931789e+00
9.500000000000000000e+02,9.594915990345931789e+00
1.000000000000000000e+03,9.594915990345931789e+00
1.050000000000000000e+03,9.594915990345931789e+00
1.100000000000000000e+03,9.279921561352649562e+00
1.150000000000000000e+03,8.829873876685729428e+00
1.200000000000000000e+03,7.798837202566843985e+00
1.250000000000000000e+03,7.798837202566843985e+00
1.300000000000000000e+03,7.798837202566843985e+00
1.350000000000000000e+03,7.191426265592925304e+00
1.400000000000000000e+03,7.058953012764431989e+00
1.450000000000000000e+03,7.058953012764431989e+00
1.500000000000000000e+03,7.058953012764431989e+00
1.550000000000000000e+03,6.994304053551095635e+00
1.600000000000000000e+03,6.921695523400615002e+00
1.650000000000000000e+03,6.752871297467168077e+00
1.700000000000000000e+03,6.752871297467168077e+00
1.750000000000000000e+03,6.040556334566101526e+00
1.800000000000000000e+03,6.040556334566101526e+00
1.850000000000000000e+03,6.040556334566101526e+00
1.900000000000000000e+03,5.639128651038351592e+00
1.950000000000000000e+03,5.275930189050470176e+00
2.000000000000000000e+03,5.153442571993934962e+00
2.050000000000000000e+03,5.153442571993934962e+00
2.100000000000000000e+03,5.153442571993934962e+00
2.150000000000000000e+03,5.153442571993934962e+00
2.200000000000000000e+03,5.153442571993934962e+00
2.250000000000000000e+03,5.153442571993934962e+00
2.300000000000000000e+03,5.096966794551732960e+00
2.350000000000000000e+03,4.602312096443256451e+00
2.400000000000000000e+03,4.602312096443256451e+00
2.450000000000000000e+03,4.602312096443256451e+00
2.500000000000000000e+03,4.602312096443256451e+00
2.550000000000000000e+03,4.602312096443256451e+00
2.600000000000000000e+03,4.602312096443256451e+00
2.650000000000000000e+03,4.437784044708632081e+00
2.700000000000000000e+03,4.208323101699864566e+00
2.750000000000000000e+03,4.038052766257326454e+00
2.800000000000000000e+03,4.020167231280005637e+00
2.850000000000000000e+03,3.966782817778498060e+00
2.900000000000000000e+03,3.966782817778498060e+00
2.950000000000000000e+03,3.966782817778498060e+00
3.000000000000000000e+03,3.839096110334285772e+00
3.050000000000000000e+03,3.839096110334285772e+00
3.100000000000000000e+03,3.839096110334285772e+00
3.150000000000000000e+03,3.813770948084674206e+00
3.200000000000000000e+03,3.770263557898485107e+00
3.250000000000000000e+03,3.487600556224553561e+00
3.300000000000000000e+03,3.487600556224553561e+00
3.350000000000000000e+03,3.455453393404163354e+00
3.400000000000000000e+03,3.380460587459151345e+00
3.450000000000000000e+03,3.340309457049251751e+00
3.500000000000000000e+03,3.340309457049251751e+00
3.550000000000000000e+03,3.268740323585003882e+00
3.600000000000000000e+03,3.268740323585003882e+00
3.650000000000000000e+03,3.183110218617369203e+00
3.700000000000000000e+03,3.183110218617369203e+00
3.750000000000000000e+03,3.183110218617369203e+00
3.800000000000000000e+03,2.983337637815765664e+00
3.850000000000000000e+03,2.983337637815765664e+00
3.900000000000000000e+03,2.922101795996042473e+00
3.950000000000000000e+03,2.922101795996042473e+00
4.000000000000000000e+03,2.922101795996042473e+00
4.050000000000000000e+03,2.831633322458259716e+00
4.100000000000000000e+03,2.603283803991996326e+00
4.150000000000000000e+03,2.547031662036343125e+00
4.200000000000000000e+03,2.547031662036343125e+00
4.250000000000000000e+03,2.547031662036343125e+00
4.300000000000000000e+03,2.547031662036343125e+00
4.350000000000000000e+03,2.511336335862570213e+00
4.400000000000000000e+03,2.493818988387300539e+00
4.450000000000000000e+03,2.302658282680255741e+00
4.500000000000000000e+03,2.302658282680255741e+00
4.550000000000000000e+03,2.302658282680255741e+00
4.600000000000000000e+03,2.215058626206439119e+00
4.650000000000000000e+03,2.215058626206439119e+00
4.700000000000000000e+03,2.215058626206439119e+00
4.750000000000000000e+03,2.192687805061521278e+00
4.800000000000000000e+03,2.192687805061521278e+00
4.850000000000000000e+03,2.192687805061521278e+00
4.900000000000000000e+03,2.140257949606280352e+00
4.950000000000000000e+03,2.140093020785159172e+00
5.000000000000000000e+03,2.140093020785159172e+00
