5.000000000000000000e+01,5.767887943203684092e+08
1.000000000000000000e+02,3.197666718867930770e+08
1.500000000000000000e+02,3.197666718867930770e+08
2.000000000000000000e+02,3.197666718867930770e+08
2.500000000000000000e+02,3.197666718867930770e+08
3.000000000000000000e+02,3.197666718867930770e+08
3.500000000000000000e+02,1.441645050859348774e+08
4.000000000000000000e+02,7.929179186413405836e+07
4.500000000000000000e+02,6.951929471306566894e+07
5.000000000000000000e+02,6.951929471306566894e+07
5.500000000000000000e+02,4.008824275582522899e+07
6.000000000000000000e+02,4.008824275582522899e+07
6.500000000000000000e+02,4.008824275582522899e+07
7.000000000000000000e+02,4.008824275582522899e+07
7.500000000000000000e+02,4.008824275582522899e+07
8.000000000000000000e+02,4.008824275582522899e+07
8.500000000000000000e+02,4.008824275582522899e+07
9.000000000000000000e+02,3.832394380048331618e+07
9.500000000000000000e+02,3.505618379264160246e+07
1.000000000000000000e+03,3.505618379264160246e+07
1.050000000000000000e+03,3.505618379264160246e+07
1.100000000000000000e+03,3.096465373193967715e+07
1.150000000000000000e+03,3.096465373193967715e+07
1.200000000000000000e+03,2.966054506300201267e+07
1.250000000000000000e+03,2.038050820256011561e+07
1.300000000000000000e+03,2.038050820256011561e+07
1.350000000000000000e+03,6.527801595055904239e+06
1.400000000000000000e+03,5.529176775223419070e+06
1.450000000000000000e+03,5.529176775223419070e+06
1.500000000000000000e+03,5.529176775223419070e+06
1.550000000000000000e+03,5.529176775223419070e+06
1.600000000000000000e+03,5.529176775223419070e+06
1.650000000000000000e+03,5.529176775223419070e+06
1.700000000000000000e+03,5.529176775223419070e+06
1.750000000000000000e+03,4.070303329921466764e+06
1.800000000000000000e+03,4.070303329921466764e+06
1.850000000000000000e+03,4.070303329921466764e+06
1.900000000000000000e+03,4.070303329921466764e+06
1.950000000000000000e+03,4.007632969064491801e+06
2.000000000000000000e+03,4.007632969064491801e+06
2.050000000000000000e+03,4.007632969064491801e+06
2.100000000000000000e+03,3.182566172297604382e+06
2.150000000000000000e+03,2.695083133403551765e+06
2.200000000000000000e+03,2.582685606346372981e+06
2.250000000000000000e+03,2.582685606346372981e+06
2.300000000000000000e+03,2.504165331143225543e+06
2.350000000000000000e+03,2.504165331143225543e+06
2.400000000000000000e+03,2.504165331143225543e+06
2.450000000000000000e+03,2.347759294107931200e+06
2.500000000000000000e+03,2.154561838210261427e+06
2.550000000000000000e+03,2.120108903669862077e+06
2.600000000000000000e+03,1.750401964668118395e+06
2.650000000000000000e+03,1.226535141180235194e+06
2.700000000000000000e+03,1.133174425304071978e+06
2.750000000000000000e+03,1.133174425304071978e+06
2.800000000000000000e+03,9.576250045427011792e+05
2.850000000000000000e+03,9.576250045427011792e+05
2.900000000000000000e+03,9.576250045427011792e+05
2.950000000000000000e+03,7.251648603458621074e+05
3.000000000000000000e+03,7.251648603458621074e+05
3.050000000000000000e+03,5.616731231930830982e+05
3.100000000000000000e+03,4.633434298776338110e+05
3.150000000000000000e+03,3.833627537009248044e+05
3.200000000000000000e+03,3.283794487099192338e+05
3.250000000000000000e+03,3.283794487099192338e+05
3.300000000000000000e+03,2.935563429607426515e+05
3.350000000000000000e+03,2.935563429607426515e+05
3.400000000000000000e+03,2.815624814434267464e+05
3.450000000000000000e+03,2.587303915118885925e+05
3.500000000000000000e+03,2.564853490847031644e+05
3.550000000000000000e+03,2.157085453082710155e+05
3.600000000000000000e+03,1.366520527817913098e+05
3.650000000000000000e+03,1.366520527817913098e+05
3.700000000000000000e+03,1.366520527817913098e+05
3.750000000000000000e+03,1.338504504437866271e+05
3.800000000000000000e+03,1.283469315414344164e+05
3.850000000000000000e+03,1.184525461187885230e+05
3.900000000000000000e+03,1.183608466195399669e+05
3.950000000000000000e+03,6.362767146045668051e+04
4.000000000000000000e+03,4.661113345934906101e+04
4.050000000000000000e+03,4.661113345934906101e+04
4.100000000000000000e+03,4.661113345934906101e+04
4.150000000000000000e+03,4.551457798908194673e+04
4.200000000000000000e+03,4.352849017832115351e+04
4.250000000000000000e+03,3.667733647064999968e+04
4.300000000000000000e+03,3.445598642355114862e+04
4.350000000000000000e+03,3.445598642355114862e+04
4.400000000000000000e+03,3.445598642355114862e+04
4.450000000000000000e+03,3.445598642355114862e+04
4.500000000000000000e+03,2.889773582642741167e+04
4.550000000000000000e+03,2.889773582642741167e+04
4.600000000000000000e+03,2.704074486964931930e+04
4.650000000000000000e+03,2.704074486964931930e+04
4.700000000000000000e+03,2.483960077002874095e+04
4.750000000000000000e+03,2.483960077002874095e+04
4.800000000000000000e+03,2.483960077002874095e+04
4.850000000000000000e+03,2.219962059054067140e+04
4.900000000000000000e+03,1.539539871932746428e+04
4.950000000000000000e+03,1.239306078051278018e+04
5.000000000000000000e+03,1.191938840046090809e+04
5.050000000000000000e+03,1.114982561267374331e+04
5.100000000000000000e+03,1.114982561267374331e+04
5.150000000000000000e+03,1.026540072138990763e+04
5.200000000000000000e+03,5.890734254047555623e+03
5.250000000000000000e+03,5.890734254047555623e+03
5.300000000000000000e+03,5.454361740619222473e+03
5.350000000000000000e+03,5.454361740619222473e+03
5.400000000000000000e+03,5.454361740619222473e+03
5.450000000000000000e+03,4.768207382647190570e+03
5.500000000000000000e+03,4.768207382647190570e+03
5.550000000000000000e+03,4.327187027689938077e+03
5.600000000000000000e+03,2.429448463507262659e+03
5.650000000000000000e+03,2.429448463507262659e+03
5.700000000000000000e+03,2.178458218651702737e+03
5.750000000000000000e+03,1.553322521646720588e+03
5.800000000000000000e+03,1.553322521646720588e+03
5.850000000000000000e+03,1.553322521646720588e+03
5.900000000000000000e+03,1.553322521646720588e+03
5.950000000000000000e+03,1.457250881275082975e+03
6.000000000000000000e+03,1.155726001236336288e+03
6.050000000000000000e+03,1.155726001236336288e+03
6.100000000000000000e+03,1.155726001236336288e+03
6.150000000000000000e+03,1.090750830636683759e+03
6.200000000000000000e+03,1.090750830636683759e+03
6.250000000000000000e+03,8.370152324117032094e+02
6.300000000000000000e+03,8.370152324117032094e+02
6.350000000000000000e+03,8.370152324117032094e+02
6.400000000000000000e+03,8.283156193419354167e+02
6.450000000000000000e+03,8.283156193419354167e+02
